628,406
352,166
720,23
657,326
1103,28
958,524
118,392
211,49
568,334
883,471
386,301
1069,338
956,494
392,389
86,408
426,444
1023,436
552,308
1113,416
945,34
367,171
956,171
404,303
668,281
863,518
993,239
1060,73
945,63
581,180
97,168
663,152
2,332
472,5
992,123
393,416
705,360
462,151
71,84
443,252
762,221
1075,224
434,456
982,524
413,346
907,460
218,402
898,109
35,132
709,80
665,422
1102,260
743,377
249,99
218,81
453,220
1167,229
498,133
683,299
5,272
551,509
268,445
654,315
665,94
753,153
451,74
448,60
1055,460
45,4
828,455
300,411
262,118
422,432
811,384
11,224
980,323
525,447
369,391
219,253
527,196
33,285
47,34
1013,474
254,402
110,149
460,123
1025,144
55,121
225,507
781,465
446,0
781,355
279,47
766,178
1011,399
851,398
635,106
477,343
1030,350
963,220
78,359
467,4
511,420
234,83
336,127
755,290
785,11
627,410
1156,327
760,22
4,148
32,315
1087,181
280,486
419,428
964,180
458,280
755,367
882,475
383,137
902,56
334,354
588,83
77,72
873,485
404,269
1147,242
143,121
1135,337
1091,65
343,10
165,197
41,199
372,433
905,98
906,373
325,229
1079,439
906,524
819,413
676,354
628,267
416,302
998,35
354,168
404,462
1112,446
386,2
231,136
743,216
803,130
213,118
565,59
31,33
563,158
73,293
903,345
81,0
884,174
457,454
624,201
84,328
389,332
686,495
162,126
890,376
236,451
515,512
848,460
140,456
1033,264
912,137
423,480
598,277
747,356
967,121
583,38
913,143
9,309
117,505
443,98
71,107
147,213
856,369
1180,211
809,284
943,236
316,74
1107,74
1080,417
664,454
950,207
1075,310
999,66
25,102
773,502
59,418
719,415
149,301
1120,63
222,345
609,365
360,210
92,304
729,187
1173,282
703,389
753,110
197,29
425,29
181,425
446,145
702,460
987,162
964,145
409,287
582,248
289,29
634,147
275,20
416,414
499,330
1141,173
574,226
527,385
250,478
495,283
1021,160
711,455
655,136
26,445
465,415
154,210
152,269
964,87
1132,142
512,19
549,227
2,333
1062,109
14,252
620,99
945,196
538,142
1179,330
210,405
457,245
1067,153
384,418
91,216
28,23
723,398
304,251
943,216
396,361
648,455
990,255
371,508
274,285
995,178
487,244
218,446
137,448
488,267
577,85
1121,47
265,420
1065,221
429,480
736,515
333,459
305,478
464,112
481,25
1019,79
999,484
1010,211
995,446
80,101
991,293
818,389
75,359
597,245
348,297
811,248
17,323
657,251
284,148
915,336
703,213
594,19
603,140
676,375
206,110
45,173
373,50
434,181
43,84
122,383
879,44
97,404
622,111
204,267
718,468
1180,366
49,437
485,478
492,143
266,371
251,226
375,102
434,242
325,243
909,326
924,345
702,474
134,161
14,361
765,391
139,186
717,3
1141,456
290,373
282,299
324,389
515,164
575,258
301,31
830,311
879,441
486,377
950,359
54,67
904,442
467,24
238,14
588,441
604,509
388,123
679,442
730,269
605,225
563,332
740,4
1088,434
686,28
1038,5
436,409
161,376
973,240
514,486
226,134
1187,171
1132,484
137,7
1183,212
582,308
316,454
1028,486
450,8
1062,369
952,11
180,405
37,221
170,80
713,350
350,179
999,470
254,491
102,272
1134,224
465,13
739,85
1086,101
518,0
966,274
306,154
1051,157
826,61
247,97
123,273
869,285
244,405
96,35
702,89
1048,248
70,40
605,4
731,61
620,374
1148,265
1177,44
585,283
633,418
51,22
223,358
418,292
178,510
610,268
19,94
908,294
488,308
896,216
935,266
714,143
875,482
348,15
442,12
480,444
261,296
809,352
681,265
936,288
542,394
434,128
218,97
758,447
1184,90
1148,314
496,58
153,487
901,128
718,156
830,158
980,485
1157,443
191,389
1159,232
474,264
605,495
751,442
71,46
850,256
751,380
1144,338
791,347
376,334
673,21
1185,313
143,349
685,462
494,187
546,193
1133,478
39,280
328,258
104,225
968,378
812,170
757,434
401,402
515,175
291,126
466,423
332,243
685,12
796,292
51,446
711,16
248,353
492,275
1105,35
989,363
372,390
292,309
677,176
300,9
96,503
715,74
520,346
19,327
504,57
917,63
910,468
600,433
32,406
496,11
237,95
1159,229
446,480
245,52
465,416
1103,81
584,314
687,435
1019,48
994,88
380,176
1078,479
826,477
150,498
1152,393
696,214
1151,284
658,210
328,314
952,387
1034,46
453,403
465,197
16,348
1161,488
1170,522
414,504
497,276
211,258
945,246
969,37
1075,148
145,342
852,163
599,280
335,77
299,205
493,335
1085,283
940,473
909,299
143,255
477,237
207,81
96,487
1003,157
901,448
973,66
768,356
175,101
908,442
891,378
192,163
1015,199
496,420
578,513
668,248
438,237
963,77
33,97
393,0
556,241
1000,418
598,108
1162,287
881,491
277,151
281,418
917,167
52,152
661,472
305,13
62,459
745,161
268,67
624,18
829,18
998,299
780,203
461,380
714,162
635,45
77,421
46,74
249,216
685,259
707,228
1179,350
573,413
134,267
883,187
1021,127
988,98
564,309
335,186
1096,115
1068,388
1041,490
173,121
358,342
262,21
347,155
1159,494
843,15
169,112
199,128
342,35
99,423
653,520
1003,435
568,193
712,121
295,103
1023,418
115,187
1010,173
90,142
607,427
160,107
233,15
102,340
363,187
290,214
673,410
441,77
284,96
151,516
268,99
441,385
1,309
632,84
325,259
878,108
622,446
682,449
1077,475
123,411
616,282
393,169
834,60
361,305
1053,336
1102,443
524,302
1108,231
184,336
667,176
306,129
324,345
396,4
207,88
130,514
1125,271
983,400
875,361
1025,392
1045,377
370,8
398,74
582,170
463,35
838,388
648,21
199,98
594,28
763,39
909,86
334,372
952,85
97,506
589,370
731,490
526,19
1133,507
899,156
288,250
105,458
1168,238
121,487
1048,201
1092,330
109,329
1117,481
891,499
15,498
16,515
146,281
203,446
813,457
33,111
1177,490
549,44
730,382
1123,360
426,204
1039,306
1021,430
892,481
150,68
710,256
67,384
640,386
578,99
118,228
507,228
764,34
1093,26
392,189
466,251
124,254
545,45
652,356
1067,496
1018,520
1069,514
946,428
909,523
364,350
1121,347
335,245
789,70
195,79
543,263
252,46
630,288
831,52
378,367
973,225
613,67
956,29
658,84
726,86
951,35
601,219
853,169
148,485
1003,53
978,220
869,353
812,140
1096,417
154,159
745,496
1121,221
15,243
458,58
1090,125
288,410
446,323
1084,404
630,290
13,290
484,521
702,199
637,231
942,11
709,325
742,490
126,439
726,147
790,225
325,428
499,110
857,238
275,188
230,433
568,330
17,383
679,13
338,322
23,199
702,394
371,166
209,375
13,105
319,78
167,293
914,315
490,173
68,154
1021,38
546,234
196,457
1015,283
437,149
1109,267
741,105
1062,280
487,364
845,164
1057,233
841,206
187,193
938,30
869,101
749,402
1156,423
74,491
96,7
122,62
1103,134
473,139
338,240
365,413
1080,477
622,343
691,290
1066,299
468,270
118,292
614,26
998,503
279,188
774,508
278,454
766,131
24,328
269,69
1028,258
591,81
1018,310
1121,244
571,191
78,338
776,116
963,56
335,204
1185,61
270,14
563,413
30,91
458,104
990,166
920,481
1017,339
843,358
1103,104
322,54
38,40
40,237
323,496
136,258
271,399
564,223
806,302
1101,327
457,410
247,422
19,418
675,378
370,365
640,102
323,321
1128,316
586,11
949,222
928,151
325,335
965,444
114,15
1110,248
423,206
176,0
215,431
1142,318
1089,495
56,296
1130,514
726,0
1180,521
1110,345
435,284
972,96
1024,121
673,417
936,166
809,192
133,328
814,136
22,271
406,85
925,279
91,139
660,345
703,488
789,444
589,445
991,292
343,156
298,312
193,412
558,233
1097,431
1009,340
930,518
933,260
1067,424
1040,245
368,55
145,190
451,373
472,53
1062,194
861,242
924,371
418,426
870,455
243,61
241,157
96,10
919,392
1018,426
562,42
67,274
585,70
418,69
609,5
1163,62
205,356
676,104
247,429
719,48
513,8
700,325
89,205
1156,117
1088,332
151,152
355,153
1082,134
470,445
1070,296
1181,375
1159,515
845,479
876,329
895,278
258,210
311,251
481,46
987,154
483,310
25,473
553,67
633,154
753,132
315,67
769,378
769,7
481,33
565,85
624,390
1,347
772,168
157,174
603,23
563,288
324,257
404,450
506,387
51,279
168,330
602,240
255,143
842,416
793,441
629,519
576,73
428,322
432,99
217,167
1163,90
1114,7
29,401
813,523
242,432
529,180
515,409
753,189
878,484
808,105
858,494
930,88
9,383
862,153
951,240
413,484
614,180
672,56
573,215
968,206
1005,389
463,261
246,194
542,53
1061,17
507,280
608,243
0,383
189,369
458,144
749,165
205,358
101,471
988,146
1047,272
75,174
839,40
113,516
859,306
622,339
182,292
624,173
761,281
64,100
902,395
220,121
278,297
1052,409
957,91
372,390
210,236
261,107
185,257
161,34
1093,328
974,444
385,85
1023,384
360,61
512,48
854,276
1115,311
531,393
845,450
124,150
1091,245
706,148
780,335
640,422
570,300
922,241
836,475
362,348
569,43
542,36
1172,395
734,189
105,243
647,266
522,51
132,79
421,206
512,255
845,467
453,184
916,227
1100,429
117,34
134,340
811,419
297,239
1126,144
647,120
731,423
576,113
286,288
354,401
1017,486
130,450
377,251
1011,292
1033,256
620,226
1119,300
182,211
452,239
835,53
205,429
204,510
241,442
473,445
877,364
453,385
185,347
566,373
1046,42
550,413
754,270
421,286
1033,448
875,28
814,85
748,219
771,55
114,393
768,384
381,51
380,147
550,29
843,196
422,160
489,348
46,226
1144,281
247,342
194,523
1016,512
908,86
969,230
304,100
494,404
611,259
226,398
842,208
508,75
201,124
418,282
1077,454
1086,132
86,185
571,259
1120,221
237,229
1112,363
529,78
905,246
674,129
71,86
100,176
927,417
699,54
128,164
1069,455
1156,339
470,510
48,183
59,164
720,448
508,270
24,34
926,18
101,491
485,324
452,120
837,487
746,243
691,141
1177,149
674,267
850,88
561,57
701,275
451,179
620,267
819,124
1110,38
96,472
946,367
649,6
990,148
145,178
1049,242
609,509
477,225
721,453
1020,493
915,43
147,418
1061,290
1158,289
471,525
648,288
940,477
1037,397
1102,507
819,499
906,243
333,518
416,297
611,451
898,105
160,98
906,280
15,285
690,347
421,414
282,105
911,129
1139,483
839,520
791,199
61,30
770,469
565,365
685,384
971,524
346,316
1076,271
267,490
155,206
1031,189
713,331
543,85
1076,495
1085,16
418,229
152,392
15,25
1053,421
136,152
89,510
105,164
391,69
60,408
1124,215
761,143
863,437
1060,145
440,143
314,416
233,205
49,421
314,322
76,345
483,31
175,178
338,214
731,155
448,151
106,114
815,449
37,368
51,252
705,94
158,207
1171,491
869,135
1105,115
232,154
907,431
1131,322
474,184
696,423
800,366
162,351
672,453
455,130
480,172
271,495
529,386
910,269
186,182
307,163
127,140
47,439
760,448
379,50
458,51
1136,447
291,2
657,484
803,81
724,136
6,387
100,168
6,124
504,340
180,504
8,111
1006,118
4,126
423,454
1004,372
451,102
1019,356
1184,91
142,486
178,445
337,45
22,252
1092,366
405,39
1087,523
276,2
738,215
138,313
840,484
145,224
177,179
870,484
459,344
594,323
508,112
452,66
745,285
708,199
1082,453
1159,99
560,180
476,327
403,106
391,451
916,225
421,261
142,496
516,157
792,209
841,219
1151,357
954,8
439,210
174,34
853,170
90,403
916,376
584,380
498,25
416,255
775,214
698,304
183,75
1116,221
592,34
804,440
222,256
624,4
250,516
1033,408
415,292
1067,102
247,148
624,48
969,66
891,109
854,429
756,78
773,66
272,7
296,459
641,11
926,144
247,498
623,0
648,207
328,253
567,132
489,265
360,388
129,73
369,274
703,208
3,171
884,394
152,145
2,464
868,0
297,305
230,91
382,343
675,394
943,126
678,301
22,287
309,269
801,199
927,240
858,200
646,412
351,485
1039,500
1130,12
545,477
843,277
1054,479
539,502
276,80
761,86
1014,177
821,485
666,502
143,18
1045,308
270,246
447,485
159,117
1116,338
57,196
511,246
1100,399
457,471
88,175
320,105
1020,20
422,116
465,213
532,216
1134,396
655,153
1155,14
51,152
645,404
103,212
1062,360
979,383
751,330
424,147
407,249
753,425
1079,315
185,319
1067,91
999,196
614,234
562,142
1071,304
1093,131
4,180
828,289
1055,87
611,19
82,327
207,395
458,212
641,271
41,143
391,10
689,118
222,53
184,185
956,159
745,260
1045,473
211,402
397,391
740,268
646,145
945,30
344,492
601,440
886,11
1046,92
156,438
491,7
661,248
772,182
237,140
303,512
240,124
182,269
664,165
626,89
1008,182
874,2
1030,14
756,400
110,515
415,190
531,120
303,196
1180,47
1060,260
63,207
562,135
872,307
1105,311
2,439
909,466
274,469
569,253
787,354
61,148
342,24
858,170
570,198
431,341
136,334
965,458
15,415
1047,48
360,133
190,350
802,497
451,247
692,150
997,464
182,66
384,377
1120,89
22,385
826,477
194,64
1136,254
658,323
870,100
685,232
448,247
161,219
647,228
818,436
427,453
769,350
1092,321
632,487
1022,73
731,232
13,313
328,340
87,289
1070,124
1037,513
1170,245
1159,279
36,92
409,290
1104,128
362,208
962,150
319,515
855,480
672,196
125,382
290,166
928,296
1058,209
1135,94
431,229
1122,380
986,125
462,417
766,315
186,472
501,439
721,199
147,310
716,347
119,509
496,416
949,129
882,443
352,318
78,333
1068,150
44,337
946,292
1026,398
201,390
455,345
236,147
293,105
173,235
626,116
61,519
208,265
726,165
1158,264
591,188
0,308
835,218
209,123
613,281
243,300
433,50
1167,50
97,116
790,158
140,309
804,32
998,5
376,214
405,472
80,129
132,164
443,73
624,482
513,35
386,252
594,195
254,21
389,409
237,5
686,248
681,380
635,342
308,487
1132,501
965,408
775,197
617,371
389,35
1072,180
145,249
498,196
791,422
365,422
819,412
398,316
929,486
803,62
694,158
306,510
580,3
843,175
1101,495
550,370
542,329
783,111
166,8
309,280
218,73
188,148
456,254
180,278
844,378
417,391
326,135
1162,15
1162,310
615,0
501,77
1062,7
1163,320
790,411
642,110
286,285
107,343
916,62
194,302
788,71
274,243
788,339
266,22
48,92
891,465
849,504
30,1
86,387
206,347
995,28
440,253
706,219
256,126
543,15
1029,187
1143,31
827,122
531,313
806,23
96,245
312,248
254,52
296,119
1086,252
56,442
475,22
895,206
660,9
803,155
1075,194
369,133
225,506
299,402
224,515
265,187
637,520
263,439
66,109
894,209
703,371
317,221
453,149
263,47
916,381
724,434
587,511
521,317
903,269
451,466
182,485
872,458
807,76
1123,53
418,223
132,190
453,181
398,502
449,313
357,24
1146,187
198,437
1028,112
849,354
993,321
841,107
910,364
703,327
1080,111
1160,23
566,496
996,466
905,339
18,309
657,52
404,0
1000,177
891,483
876,178
913,500
60,466
69,20
288,171
164,192
335,60
1127,173
605,506
778,293
907,150
13,320
1061,248
712,102
306,60
598,96
1156,23
346,349
570,214
885,317
553,274
454,228
358,258
832,4
1102,461
11,493
673,385
1058,139
847,245
686,430
738,437
57,170
1068,154
218,296
1035,359
161,235
145,407
1140,430
1129,510
756,141
649,388
1011,510
415,441
316,434
488,353
711,394
670,129
569,7
1033,212
1124,496
131,462
526,67
87,405
404,269
1167,383
413,225
849,502
767,331
462,371
257,463
563,275
765,260
1002,470
709,278
104,186
392,492
1128,161
930,86
1181,7
341,53
539,142
557,99
900,123
774,434
484,415
1152,478
869,299
516,225
608,271
475,325
797,201
271,9
1166,82
563,104
292,380
671,317
607,253
949,65
788,415
518,293
203,135
979,45
1022,517
910,126
379,377
982,327
1150,416
982,425
1021,248
700,236
11,508
1062,295
508,487
783,228
38,412
770,167
404,310
388,181
167,171
106,346
454,471
877,444
152,16
1177,46
919,204
903,205
791,24
194,203
1055,198
609,493
316,21
43,390
672,233
837,356
548,289
409,221
107,215
196,96
1087,16
1095,39
207,321
266,357
503,75
1053,495
627,327
983,169
13,517
859,270
999,397
633,371
679,148
53,252
319,518
937,521
925,401
52,505
886,76
154,184
239,102
1080,204
849,266
223,336
1007,442
858,277
114,50
797,255
701,165
722,250
699,211
819,107
202,39
180,357
746,147
103,129
896,24
436,143
699,114
785,29
283,50
844,142
59,147
511,296
898,199
1116,236
272,211
388,375
128,399
962,499
1061,431
1151,366
69,432
1063,459
411,442
491,441
849,99
58,261
366,117
12,154
519,85
320,428
936,450
933,518
1185,467
1179,280
318,297
1149,244
1112,303
101,414
923,77
676,326
383,243
61,65
844,22
197,205
454,293
271,294
529,104
310,490
831,200
1168,412
124,21
1052,485
1117,93
229,405
60,335
392,463
372,191
601,199
1107,220
168,389
271,98
220,383
437,37
952,22
1002,434
617,216
724,255
833,256
569,232
114,436
892,441
400,370
105,473
531,111
389,105
1003,243
300,84
987,67
449,139
349,390
472,297
221,272
374,38
426,162
239,275
601,295
196,443
337,402
462,173
206,497
40,138
324,116
452,47
10,156
1022,462
839,11
578,9
75,456
949,212
983,104
738,293
498,393
968,56
931,309
878,62
